app_id,title,description,tags,price_final,date_release,rating,positive_ratio,user_reviews
20900,The Witcher: Enhanced Edition Director's Cut,"Become The Witcher, Geralt of Rivia, a legendary monster slayer caught in a web of intrigue woven by forces vying for control of the world. Make difficult decisions and live with the consequences in a game that will immerse you in an extraordinary tale like no other.","[""RPG"", ""Fantasy"", ""Story Rich"", ""Mature"", ""Singleplayer"", ""Choices Matter"", ""Action"", ""Third Person"", ""Nudity"", ""Adventure"", ""Dark Fantasy"", ""Based On A Novel"", ""Atmospheric"", ""Open World"", ""Great Soundtrack"", ""Multiple Endings"", ""Medieval"", ""Action RPG"", ""Magic"", ""Classic""]",9.99,2008-09-19,Very Positive,89,59457
363970,Clicker Heroes,Ever wondered what one quadrillion damage per second feels like? Wonder no more! Embark on your quest to attain it today!,"[""Clicker"", ""Free to Play"", ""Casual"", ""Singleplayer"", ""2D"", ""Indie"", ""Addictive"", ""Funny"", ""RPG"", ""Adventure"", ""Fantasy"", ""Family Friendly"", ""Strategy"", ""Simulation"", ""Idler"", ""Multiplayer"", ""Touch-Friendly"", ""Management"", ""Action"", ""Illuminati""]",0.0,2015-05-13,Very Positive,89,58994
504370,Battlerite,BATTLERITE​ ​is​ ​an​ ​action-packed​ ​team​ ​arena​ ​brawler.​ ​Experience​ ​the​ ​unique​ ​combination​ ​of​ top-down​ ​shooter​ meets​ ​fast-paced​ ​fighting​ ​game and challenge ​friends​ ​and​ foes​ ​in​ ​a​ ​battle​ ​of reaction. The Arena awaits!,"[""PvP"", ""Multiplayer"", ""MOBA"", ""Competitive"", ""Action"", ""Free to Play"", ""Arena Shooter"", ""Fast-Paced"", ""Team-Based"", ""Fighting"", ""Top-Down"", ""Early Access"", ""Strategy"", ""eSports"", ""Difficult"", ""Great Soundtrack"", ""RPG"", ""Top-Down Shooter"", ""Hack and Slash"", ""Atmospheric""]",0.0,2017-11-08,Very Positive,84,58661
424370,Wolcen: Lords of Mayhem,A dynamic hack’n’slash with no class restrictions. Choose your path as you level-up and play your character the way you want! Explore this shattered and corrupted world to uncover its ancient secrets and hidden truths.,"[""Hack and Slash"", ""Action RPG"", ""Isometric"", ""Multiplayer"", ""Action"", ""RPG"", ""Adventure"", ""Loot"", ""Indie"", ""Co-op"", ""Character Customization"", ""Dungeon Crawler"", ""Dark Fantasy"", ""Singleplayer"", ""Controller"", ""Fantasy"", ""Medieval"", ""Online Co-Op"", ""Top-Down"", ""Difficult""]",39.99,2020-02-13,Mixed,56,58282
447040,Watch_Dogs® 2,"Welcome to San Francisco. Play as Marcus, a brilliant young hacker, and join the most notorious hacker group, DedSec. Your objective: execute the biggest hack of history.","[""Open World"", ""Hacking"", ""Illuminati"", ""Parkour"", ""Action"", ""Multiplayer"", ""Stealth"", ""Third Person"", ""Shooter"", ""Crime"", ""Singleplayer"", ""Third-Person Shooter"", ""Adventure"", ""Co-op"", ""Sexual Content"", ""Comedy"", ""Mature"", ""Atmospheric"", ""Gore"", ""Story Rich""]",49.99,2016-11-28,Very Positive,82,58213
333930,Dirty Bomb®,Work together or die alone! Fight to restore peace to London or tear it down for profit in the most challenging team based shooter around.,"[""Hero Shooter"", ""Free to Play"", ""FPS"", ""Multiplayer"", ""Shooter"", ""Action"", ""Team-Based"", ""First-Person"", ""Fast-Paced"", ""Co-op"", ""PvP"", ""Class-Based"", ""Competitive"", ""Massively Multiplayer"", ""Parkour"", ""Post-apocalyptic"", ""Controller"", ""Singleplayer"", ""Open World"", ""Gore""]",0.0,2015-06-01,Very Positive,81,57915
636480,Ravenfield,"Fight upon the Ravenfield together with your Blue allies! Take down those pesky Reds using helicopters, tanks, guns, and active ragdoll physics!","[""FPS"", ""War"", ""Singleplayer"", ""Shooter"", ""Action"", ""Military"", ""First-Person"", ""Sandbox"", ""Early Access"", ""Funny"", ""Team-Based"", ""Tactical"", ""Strategy"", ""Indie"", ""Physics"", ""Simulation"", ""Moddable"", ""Realistic"", ""Atmospheric"", ""Adventure""]",17.99,2017-05-18,Overwhelmingly Positive,97,57201
787860,Farming Simulator 19,"The best-selling franchise takes a giant leap forward with a complete overhaul of the graphics engine, offering the most striking and immersive visuals and effects, along with the deepest and most complete farming experience ever.","[""Simulation"", ""Farming Sim"", ""Multiplayer"", ""Agriculture"", ""Realistic"", ""Open World"", ""Driving"", ""Singleplayer"", ""Management"", ""Automobile Sim"", ""Moddable"", ""Co-op"", ""Resource Management"", ""Relaxing"", ""First-Person"", ""Online Co-Op"", ""Economy"", ""Family Friendly"", ""Atmospheric"", ""Strategy""]",19.99,2018-11-19,Very Positive,94,56382
383870,Firewatch,"Firewatch is a single-player first-person mystery set in the Wyoming wilderness, where your only emotional lifeline is the person on the other end of a handheld radio.","[""Adventure"", ""Atmospheric"", ""Walking Simulator"", ""Story Rich"", ""Mystery"", ""First-Person"", ""Singleplayer"", ""Exploration"", ""Open World"", ""Indie"", ""Great Soundtrack"", ""Short"", ""Comedy"", ""Funny"", ""Drama"", ""Colorful"", ""Thriller"", ""Mature"", ""Horror"", ""Casual""]",19.99,2016-02-09,Very Positive,88,56360
206420,Saints Row IV: Re-Elected,"Experience the insane antics of Saints Row IV. The Saints have gone from the Penthouse to the White House - but Earth has been invaded and it’s up to you to save it with an arsenal of superpowers and strange weapons, in the wildest open world game ever.","[""Open World"", ""Action"", ""Comedy"", ""Co-op"", ""Third-Person Shooter"", ""Superhero"", ""Character Customization"", ""Sandbox"", ""Funny"", ""Third Person"", ""Adventure"", ""Online Co-Op"", ""Aliens"", ""Parody"", ""Multiplayer"", ""Great Soundtrack"", ""Singleplayer"", ""Sci-fi"", ""Dark Humor"", ""Female Protagonist""]",19.99,2013-08-19,Very Positive,88,56158
205100,Dishonored,"Dishonored is an immersive first-person action game that casts you as a supernatural assassin driven by revenge. With Dishonored’s flexible combat system, creatively eliminate your targets as you combine the supernatural abilities, weapons and unusual gadgets at your disposal.","[""Stealth"", ""First-Person"", ""Action"", ""Assassin"", ""Steampunk"", ""Singleplayer"", ""Atmospheric"", ""Story Rich"", ""Multiple Endings"", ""Adventure"", ""Dark"", ""Magic"", ""Dystopian"", ""FPS"", ""RPG"", ""Replay Value"", ""Fantasy"", ""Immersive Sim"", ""Open World"", ""Shooter""]",9.99,2012-10-08,Overwhelmingly Positive,97,55536
683320,GRIS,"Gris is a hopeful young girl lost in her own world, dealing with a painful experience in her life. Her journey through sorrow is manifested in her dress, which grants new abilities to better navigate her faded reality.","[""Beautiful"", ""Atmospheric"", ""Great Soundtrack"", ""Indie"", ""Female Protagonist"", ""Adventure"", ""Hand-drawn"", ""Platformer"", ""Singleplayer"", ""2D"", ""Relaxing"", ""Story Rich"", ""Puzzle"", ""Colorful"", ""Puzzle Platformer"", ""Surreal"", ""Casual"", ""Exploration"", ""Walking Simulator"", ""Anime""]",14.99,2018-12-13,Overwhelmingly Positive,96,55346
813820,Realm Royale Reforged,"Join 20+ million players and experience a new kind of battle royale in Realm Royale Reforged! Choose your class, forge deadly weapons, and master powerful abilities to be the last champion standing. Mount up alone or with a team to explore a fantasy world while outrunning the deadly fog.","[""Battle Royale"", ""Free to Play"", ""Multiplayer"", ""Shooter"", ""Survival"", ""Early Access"", ""PvP"", ""Action"", ""Third-Person Shooter"", ""Third Person"", ""FPS"", ""Competitive"", ""Team-Based"", ""Fantasy"", ""Massively Multiplayer"", ""Open World"", ""Co-op"", ""Online Co-Op"", ""Memes"", ""Singleplayer""]",0.0,2018-06-05,Mostly Positive,75,55202
346900,AdVenture Capitalist,"Welcome, eager young investor, to AdVenture Capitalist! Arguably the world's greatest Capitalism simulator!","[""Free to Play"", ""Clicker"", ""Capitalism"", ""Singleplayer"", ""Casual"", ""Management"", ""Simulation"", ""Indie"", ""2D"", ""Funny"", ""Point & Click"", ""Idler"", ""Strategy"", ""Adventure"", ""Addictive"", ""Touch-Friendly"", ""Real-Time"", ""Comedy"", ""Family Friendly"", ""Memes""]",0.0,2015-03-30,Very Positive,88,54926
1113000,Persona 4 Golden,A coming of age story that sets the protagonist and his friends on a journey kickstarted by a chain of serial murders.,"[""JRPG"", ""Great Soundtrack"", ""Story Rich"", ""Anime"", ""Turn-Based Combat"", ""RPG"", ""Singleplayer"", ""Party-Based RPG"", ""Mystery"", ""Turn-Based Strategy"", ""Emotional"", ""Multiple Endings"", ""Detective"", ""Dating Sim"", ""Colorful"", ""Adventure"", ""Strategy"", ""Visual Novel"", ""Violent"", ""Turn-Based""]",19.99,2020-06-13,Overwhelmingly Positive,97,54866
240720,Getting Over It with Bennett Foddy,A game I made for a certain kind of person. To hurt them.,"[""Psychological Horror"", ""Difficult"", ""Singleplayer"", ""Physics"", ""Horror"", ""Philosophical"", ""Funny"", ""Platformer"", ""Indie"", ""Casual"", ""Survival Horror"", ""Dark Humor"", ""Replay Value"", ""Adventure"", ""Action"", ""Comedy"", ""Story Rich"", ""Strategy"", ""Great Soundtrack"", ""Third Person""]",7.99,2017-12-06,Very Positive,83,54728
212680,FTL: Faster Than Light,"This ""spaceship simulation roguelike-like"" allows you to take your ship and crew on an adventure through a randomly generated galaxy filled with glory and bitter defeat.","[""Roguelike"", ""Space"", ""Strategy"", ""Sci-fi"", ""Indie"", ""Singleplayer"", ""Perma Death"", ""Difficult"", ""Replay Value"", ""Real-Time with Pause"", ""Great Soundtrack"", ""2D"", ""Simulation"", ""Roguelite"", ""Survival"", ""Adventure"", ""Pixel Graphics"", ""RPG"", ""Atmospheric"", ""Addictive""]",9.99,2012-09-14,Overwhelmingly Positive,95,53587
211420,DARK SOULS™: Prepare To Die™ Edition,Dark Souls will be the most deeply challenging game you play this year. Can you live through a million deaths and earn your legacy?,"[""Souls-like"", ""RPG"", ""Dark Fantasy"", ""Difficult"", ""Action"", ""Exploration"", ""Lore-Rich"", ""Fantasy"", ""Unforgiving"", ""Adventure"", ""Atmospheric"", ""Immersive"", ""Action RPG"", ""Third Person"", ""Addictive"", ""Open World"", ""Replay Value"", ""Dark"", ""Multiplayer"", ""Great Soundtrack""]",0.0,2012-08-24,Very Positive,90,52186
241930,Middle-earth™: Shadow of Mordor™,"Fight through Mordor and uncover the truth of the spirit that compels you, discover the origins of the Rings of Power, build your legend and ultimately confront the evil of Sauron in this new chronicle of Middle-earth.","[""Open World"", ""Action"", ""Fantasy"", ""Adventure"", ""Third Person"", ""Stealth"", ""Singleplayer"", ""RPG"", ""Action RPG"", ""Assassin"", ""Hack and Slash"", ""Gore"", ""Parkour"", ""Atmospheric"", ""Story Rich"", ""Dark Fantasy"", ""Magic"", ""Lore-Rich"", ""Based On A Novel"", ""Sandbox""]",19.99,2014-09-30,Very Positive,91,52043
629520,Soundpad,"Play sounds in voice chats in high digital quality. Add sounds or music to your microphone signal so others will hear it, too.","[""Utilities"", ""Audio Production"", ""Music"", ""Software"", ""Violent"", ""Difficult"", ""Action"", ""Great Soundtrack"", ""Gore"", ""LGBTQ+"", ""World War I"", ""Cold War"", ""Mature"", ""Survival"", ""World War II"", ""Open World""]",4.99,2017-09-30,Overwhelmingly Positive,96,51809
238460,BattleBlock Theater®,"Welcome to BattleBlock Theater! You’ve got no where to go but up...on stage. Play single player or co-op to free your friends and save Hatty Hattington! Jump, solve and battle your way through a mysterious theater inhabited by highly technological felines.","[""Co-op"", ""Platformer"", ""Funny"", ""Comedy"", ""Level Editor"", ""Multiplayer"", ""Local Co-Op"", ""2D"", ""Cats"", ""Online Co-Op"", ""Action"", ""Side Scroller"", ""Local Multiplayer"", ""Casual"", ""Singleplayer"", ""2D Platformer"", ""Puzzle Platformer"", ""Indie"", ""Narration"", ""Puzzle""]",14.99,2014-05-15,Overwhelmingly Positive,97,51487
750920,Shadow of the Tomb Raider: Definitive Edition,"As Lara Croft races to save the world from a Maya apocalypse, she must become the Tomb Raider she is destined to be.","[""Adventure"", ""Action"", ""Female Protagonist"", ""Singleplayer"", ""Open World"", ""Third Person"", ""Story Rich"", ""Puzzle"", ""Stealth"", ""Action-Adventure"", ""Exploration"", ""Survival"", ""Violent"", ""Atmospheric"", ""Shooter"", ""Gore"", ""Great Soundtrack"", ""Dark"", ""Multiplayer"", ""Heist""]",0.0,2018-09-14,Very Positive,85,51425
460950,Katana ZERO,"Katana ZERO is a stylish neo-noir, action-platformer featuring breakneck action and instant-death combat. Slash, dash, and manipulate time to unravel your past in a beautifully brutal acrobatic display.","[""Pixel Graphics"", ""Action"", ""Great Soundtrack"", ""Story Rich"", ""Platformer"", ""Cyberpunk"", ""2D Platformer"", ""Indie"", ""2D"", ""Hack and Slash"", ""Fast-Paced"", ""Violent"", ""Difficult"", ""Singleplayer"", ""Time Manipulation"", ""Ninja"", ""Gore"", ""Retro"", ""Noir"", ""Sci-fi""]",14.99,2019-04-18,Overwhelmingly Positive,98,51364
1721470,Poppy Playtime,You must stay alive in this horror/puzzle adventure. Try to survive the vengeful toys waiting for you in the abandoned toy factory. Use your GrabPack to hack electrical circuits or nab anything from afar. Explore the mysterious facility... and don't get caught.,"[""Horror"", ""Singleplayer"", ""Puzzle"", ""Multiplayer"", ""First-Person"", ""Survival Horror"", ""Free to Play"", ""Dark"", ""Mystery"", ""Survival"", ""Indie"", ""Psychological Horror"", ""Thriller"", ""1980s"", ""Lore-Rich"", ""Atmospheric"", ""Adventure"", ""Action"", ""Cartoony"", ""Action-Adventure""]",0.0,2021-10-12,Mostly Positive,78,51249
254700,Resident Evil 4 (2005),(Release: 2014) Special agent Leon S. Kennedy is sent on a mission to rescue the U.S. President’s daughter who has been kidnapped.,"[""Inventory Management"", ""Survival Horror"", ""Action"", ""Zombies"", ""Horror"", ""Third-Person Shooter"", ""Singleplayer"", ""Adventure"", ""Classic"", ""Third Person"", ""Quick-Time Events"", ""Atmospheric"", ""Survival"", ""Shooter"", ""Gore"", ""Replay Value"", ""Remake"", ""Great Soundtrack"", ""Difficult"", ""VR""]",19.99,2014-02-27,Very Positive,93,51153
206440,To the Moon,A story-driven experience about two doctors traversing backwards through a dying man's memories to artificially fulfill his last wish.,"[""Story Rich"", ""Great Soundtrack"", ""Indie"", ""Emotional"", ""RPGMaker"", ""Adventure"", ""Pixel Graphics"", ""Singleplayer"", ""Interactive Fiction"", ""RPG"", ""Romance"", ""Short"", ""2D"", ""Funny"", ""Psychological"", ""Retro"", ""Cute"", ""Linear"", ""Casual"", ""Female Protagonist""]",9.99,2012-09-07,Overwhelmingly Positive,96,50384
977950,A Dance of Fire and Ice,A Dance of Fire and Ice is a strict rhythm game. Keep your focus as you guide two orbiting planets along a winding path without breaking their perfect equilibrium.,"[""Rhythm"", ""Music"", ""Difficult"", ""Indie"", ""Great Soundtrack"", ""Singleplayer"", ""Level Editor"", ""2D"", ""Action"", ""Psychological Horror"", ""Casual"", ""Games Workshop"", ""Atmospheric"", ""Souls-like"", ""Co-op""]",5.99,2019-01-24,Very Positive,94,50212
287390,Metro: Last Light Redux,"It is the year 2034. Beneath the ruins of post-apocalyptic Moscow, in the tunnels of the Metro, the remnants of mankind are besieged by deadly threats from outside – and within. Mutants stalk the catacombs beneath the desolate surface, and hunt amidst the poisoned skies above.","[""Post-apocalyptic"", ""FPS"", ""Atmospheric"", ""Action"", ""Story Rich"", ""Horror"", ""Singleplayer"", ""First-Person"", ""Shooter"", ""Stealth"", ""Survival"", ""Based On A Novel"", ""Adventure"", ""Survival Horror"", ""Remake"", ""Nudity"", ""Sci-fi"", ""Difficult"", ""Multiplayer"", ""Open World""]",19.99,2014-08-25,Very Positive,89,49996
